rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,tree1_n,tree2_p,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos1.thisRepN,pos1.thisTrialN,pos1.thisN,pos1.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,circle1.started,circle1.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,circle2.started,circle2.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,circle3.started,circle3.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,circle4.started,circle4.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,circle5.started,circle5.stopped,tree1_20.started,tree1_20.stopped,tree2_20.started,tree2_20.stopped,tree3_20.started,tree3_20.stopped,tree4_20.started,tree4_20.stopped,circle.started,circle.stopped,forward_13.started,forward_13.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_4.started,mouse_4.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,circle6.started,circle6.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,tree1_5.started,tree1_5.stopped,tree2_5.started,tree2_5.stopped,tree3_5.started,tree3_5.stopped,tree4_5.started,tree4_5.stopped,circle_5.started,circle_5.stopped,reward_3.started,reward_3.stopped,forward_7.started,forward_7.stopped,sol_2.x,sol_2.y,sol_2.leftButton,sol_2.midButton,sol_2.rightButton,sol_2.clicked_name,sol_2.started,sol_2.stopped,skipsq_2.started,skipsq_2.stopped,gcircle_5.started,gcircle_5.stopped,tree1_21.started,tree1_21.stopped,tree2_21.started,tree2_21.stopped,tree3_21.started,tree3_21.stopped,tree4_21.started,tree4_21.stopped,circle_6.started,circle_6.stopped,reward_9.started,reward_9.stopped,forward_15.started,forward_15.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,-0.6,-0.1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.037267923355103,None,23.037267923355103,None,23.037267923355103,23.037267923355103,23.037267923355103,23.037267923355103,23.037267923355103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.11,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.159246921539307,None,23.159246921539307,None,23.159246921539307,23.159246921539307,23.159246921539307,23.159246921539307,23.159246921539307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.12,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.240073919296265,None,23.240073919296265,None,23.240073919296265,23.240073919296265,23.240073919296265,23.240073919296265,23.240073919296265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.13,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.358017921447754,None,23.358017921447754,None,23.358017921447754,23.358017921447754,23.358017921447754,23.358017921447754,23.358017921447754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.14,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.437358856201172,None,23.437358856201172,None,23.437358856201172,23.437358856201172,23.437358856201172,23.437358856201172,23.437358856201172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.15,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56579899787903,None,23.56579899787903,None,23.56579899787903,23.56579899787903,23.56579899787903,23.56579899787903,23.56579899787903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.16,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65684485435486,None,23.65684485435486,None,23.65684485435486,23.65684485435486,23.65684485435486,23.65684485435486,23.65684485435486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.17,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.748469829559326,None,23.748469829559326,None,23.748469829559326,23.748469829559326,23.748469829559326,23.748469829559326,23.748469829559326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.18,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.837758779525757,None,23.837758779525757,None,23.837758779525757,23.837758779525757,23.837758779525757,23.837758779525757,23.837758779525757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.19,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96568989753723,None,23.96568989753723,None,23.96568989753723,23.96568989753723,23.96568989753723,23.96568989753723,23.96568989753723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,-0.6,-0.2,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.05217981338501,None,24.05217981338501,None,24.05217981338501,24.05217981338501,24.05217981338501,24.05217981338501,24.05217981338501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
7.5,7.3,7.6,7.1,7.4,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.217684984207153,24.217684984207153,24.217684984207153,None,24.217684984207153,24.217684984207153,24.217684984207153,24.217684984207153,24.217684984207153,None,24.217684984207153,None,0.003703703703703704,-0.1935185185185185,1,0,0,circle,0.015513896942138672,None,26.21766185760498,26.21766185760498,26.21766185760498,None,26.21766185760498,26.21766185760498,26.21766185760498,26.21766185760498,26.21766185760498,None,26.21766185760498,26.21766185760498,26.21766185760498,None,27.232945919036865,27.232945919036865,27.232945919036865,None,27.232945919036865,27.232945919036865,27.232945919036865,27.232945919036865,27.232945919036865,None,27.232945919036865,27.232945919036865,27.232945919036865,None,0.48518518518518516,-0.1814814814814815,1,0,0,tree2_5,0.0029337406158447266,None,27.232945919036865,None,27.232945919036865,None,29.250800848007202,29.250800848007202,29.250800848007202,None,29.250800848007202,29.250800848007202,29.250800848007202,29.250800848007202,29.250800848007202,None,29.250800848007202,None,29.250800848007202,None,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
7.1,6.9,7.1,6.6,6.8,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27812385559082,30.27812385559082,30.27812385559082,None,30.27812385559082,30.27812385559082,30.27812385559082,30.27812385559082,30.27812385559082,None,30.27812385559082,None,0.019444444444444445,-0.19444444444444445,1,0,0,circle,0.01243281364440918,None,30.906331777572632,30.906331777572632,30.906331777572632,None,30.906331777572632,30.906331777572632,30.906331777572632,30.906331777572632,30.906331777572632,None,30.906331777572632,30.906331777572632,30.906331777572632,None,31.925606966018677,31.925606966018677,31.925606966018677,None,31.925606966018677,31.925606966018677,31.925606966018677,31.925606966018677,31.925606966018677,None,31.925606966018677,31.925606966018677,31.925606966018677,None,0.5324074074074074,-0.19074074074074074,1,0,0,tree2_5,0.004912853240966797,None,31.925606966018677,None,31.925606966018677,None,33.25073194503784,33.25073194503784,33.25073194503784,None,33.25073194503784,33.25073194503784,33.25073194503784,33.25073194503784,33.25073194503784,None,33.25073194503784,None,33.25073194503784,None,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
6.2,6.2,6.8,6.1,6.1,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.273714780807495,34.273714780807495,34.273714780807495,None,34.273714780807495,34.273714780807495,34.273714780807495,34.273714780807495,34.273714780807495,None,34.273714780807495,None,0.044444444444444446,-0.20277777777777778,1,0,0,circle,0.014397859573364258,None,34.73745799064636,34.73745799064636,34.73745799064636,None,34.73745799064636,34.73745799064636,34.73745799064636,34.73745799064636,34.73745799064636,None,34.73745799064636,34.73745799064636,34.73745799064636,None,35.757593870162964,35.757593870162964,35.757593870162964,None,35.757593870162964,35.757593870162964,35.757593870162964,35.757593870162964,35.757593870162964,None,35.757593870162964,35.757593870162964,35.757593870162964,None,-0.4962962962962963,-0.1962962962962963,1,0,0,skipsq_2,0.0063323974609375,None,35.757593870162964,None,35.757593870162964,None,36.93925595283508,36.93925595283508,36.93925595283508,None,36.93925595283508,36.93925595283508,36.93925595283508,36.93925595283508,36.93925595283508,None,36.93925595283508,None,36.93925595283508,None,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
5.9,5.8,6.3,5.8,5.8,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.95736885070801,37.95736885070801,37.95736885070801,None,37.95736885070801,37.95736885070801,37.95736885070801,37.95736885070801,37.95736885070801,None,37.95736885070801,None,-0.007407407407407408,-0.22962962962962963,1,0,0,circle,0.00823664665222168,None,44.40838885307312,44.40838885307312,44.40838885307312,None,44.40838885307312,44.40838885307312,44.40838885307312,44.40838885307312,44.40838885307312,None,44.40838885307312,44.40838885307312,44.40838885307312,None,45.44175887107849,45.44175887107849,45.44175887107849,None,45.44175887107849,45.44175887107849,45.44175887107849,45.44175887107849,45.44175887107849,None,45.44175887107849,45.44175887107849,45.44175887107849,None,-0.4787037037037037,-0.17407407407407408,1,0,0,skipsq_2,0.0045087337493896484,None,45.44175887107849,None,45.44175887107849,None,46.65348291397095,46.65348291397095,46.65348291397095,None,46.65348291397095,46.65348291397095,46.65348291397095,46.65348291397095,46.65348291397095,None,46.65348291397095,None,46.65348291397095,None,,001,2021_Jul_27_1913,untitled,2020.2.10,60.53268946845068,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.677509784698486,47.677509784698486,47.677509784698486,None,47.677509784698486,47.677509784698486,47.677509784698486,47.677509784698486,47.677509784698486,None,47.677509784698486,None,-0.03148148148148148,-0.19907407407407407,1,0,0,circle,0.011608600616455078,None,49.58946776390076,49.58946776390076,49.58946776390076,None,49.58946776390076,49.58946776390076,49.58946776390076,49.58946776390076,49.58946776390076,None,49.58946776390076,49.58946776390076,49.58946776390076,None,50.61804485321045,50.61804485321045,50.61804485321045,None,50.61804485321045,50.61804485321045,50.61804485321045,50.61804485321045,50.61804485321045,None,50.61804485321045,50.61804485321045,50.61804485321045,None,-0.4444444444444444,-0.21388888888888888,1,0,0,skipsq_2,0.002493619918823242,None,50.61804485321045,None,50.61804485321045,None,,,,,,,,,,,,,,,,,,,,,
