rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,reward,tree1_n,tree2_p,time.thisRepN,time.thisTrialN,time.thisN,time.thisIndex,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos_1.thisRepN,pos_1.thisTrialN,pos_1.thisN,pos_1.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,pos_2.thisRepN,pos_2.thisTrialN,pos_2.thisN,pos_2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,circle1.started,circle1.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,circle2.started,circle2.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,circle3.started,circle3.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,circle4.started,circle4.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,circle5.started,circle5.stopped,tree1_20.started,tree1_20.stopped,tree2_20.started,tree2_20.stopped,tree3_20.started,tree3_20.stopped,tree4_20.started,tree4_20.stopped,circle.started,circle.stopped,forward_13.started,forward_13.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_4.started,mouse_4.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,circle6.started,circle6.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,tree1_5.started,tree1_5.stopped,tree2_5.started,tree2_5.stopped,tree3_5.started,tree3_5.stopped,tree4_5.started,tree4_5.stopped,circle_5.started,circle_5.stopped,reward_3.started,reward_3.stopped,forward_7.started,forward_7.stopped,sol_2.x,sol_2.y,sol_2.leftButton,sol_2.midButton,sol_2.rightButton,sol_2.clicked_name,sol_2.started,sol_2.stopped,skipsq_2.started,skipsq_2.stopped,gcircle_5.started,gcircle_5.stopped,tree1_21.started,tree1_21.stopped,tree2_21.started,tree2_21.stopped,tree3_21.started,tree3_21.stopped,tree4_21.started,tree4_21.stopped,circle_6.started,circle_6.stopped,reward_9.started,reward_9.stopped,forward_15.started,forward_15.stopped,tree1_22.started,tree1_22.stopped,tree2_22.started,tree2_22.stopped,tree3_22.started,tree3_22.stopped,tree4_22.started,tree4_22.stopped,circle5_2.started,circle5_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.02,0,0,0,1,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.67382216453552,None,63.67382216453552,None,63.67382216453552,63.67382216453552,63.67382216453552,63.67382216453552,63.67382216453552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.03,0,0,0,1,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7671902179718,None,63.7671902179718,None,63.7671902179718,63.7671902179718,63.7671902179718,63.7671902179718,63.7671902179718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.04,0,0,0,1,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.85582518577576,None,63.85582518577576,None,63.85582518577576,63.85582518577576,63.85582518577576,63.85582518577576,63.85582518577576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.05,0,0,0,1,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94181513786316,None,63.94181513786316,None,63.94181513786316,63.94181513786316,63.94181513786316,63.94181513786316,63.94181513786316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.06,0,0,0,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03608703613281,None,64.03608703613281,None,64.03608703613281,64.03608703613281,64.03608703613281,64.03608703613281,64.03608703613281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.07,0,0,0,1,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.15962719917297,None,64.15962719917297,None,64.15962719917297,64.15962719917297,64.15962719917297,64.15962719917297,64.15962719917297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.08,0,0,0,1,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.24193406105042,None,64.24193406105042,None,64.24193406105042,64.24193406105042,64.24193406105042,64.24193406105042,64.24193406105042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.09,0,0,0,1,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.32905721664429,None,64.32905721664429,None,64.32905721664429,64.32905721664429,64.32905721664429,64.32905721664429,64.32905721664429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.1,0,0,0,1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.45318818092346,None,64.45318818092346,None,64.45318818092346,64.45318818092346,64.45318818092346,64.45318818092346,64.45318818092346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.11,0,0,0,1,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5361750125885,None,64.5361750125885,None,64.5361750125885,64.5361750125885,64.5361750125885,64.5361750125885,64.5361750125885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.12,0,0,0,1,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.66960000991821,None,64.66960000991821,None,64.66960000991821,64.66960000991821,64.66960000991821,64.66960000991821,64.66960000991821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.13,0,0,0,1,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75762510299683,None,64.75762510299683,None,64.75762510299683,64.75762510299683,64.75762510299683,64.75762510299683,64.75762510299683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.14,0,0,0,1,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84014701843262,None,64.84014701843262,None,64.84014701843262,64.84014701843262,64.84014701843262,64.84014701843262,64.84014701843262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.15,0,0,0,1,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.92816805839539,None,64.92816805839539,None,64.92816805839539,64.92816805839539,64.92816805839539,64.92816805839539,64.92816805839539,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.16,0,0,0,1,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.05765509605408,None,65.05765509605408,None,65.05765509605408,65.05765509605408,65.05765509605408,65.05765509605408,65.05765509605408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.17,0,0,0,1,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.14679002761841,None,65.14679002761841,None,65.14679002761841,65.14679002761841,65.14679002761841,65.14679002761841,65.14679002761841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.18,0,0,0,1,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.23733901977539,None,65.23733901977539,None,65.23733901977539,65.23733901977539,65.23733901977539,65.23733901977539,65.23733901977539,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.19,0,0,0,1,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.36949419975281,None,65.36949419975281,None,65.36949419975281,65.36949419975281,65.36949419975281,65.36949419975281,65.36949419975281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.6,-0.2,0,0,0,1,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45719408988953,None,65.45719408988953,None,65.45719408988953,65.45719408988953,65.45719408988953,65.45719408988953,65.45719408988953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
7.5,7.3,7.6,7.1,7.4,$rewardval1,,,0,0,0,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66240000724792,65.66240000724792,65.66240000724792,None,65.66240000724792,65.66240000724792,65.66240000724792,65.66240000724792,65.66240000724792,None,65.66240000724792,None,0.006481481481481481,-0.20925925925925926,1,0,0,circle,0.014194011688232422,None,67.2062840461731,67.2062840461731,67.2062840461731,None,67.2062840461731,67.2062840461731,67.2062840461731,67.2062840461731,67.2062840461731,None,67.2062840461731,67.2062840461731,67.2062840461731,None,68.2258951663971,68.2258951663971,68.2258951663971,None,68.2258951663971,68.2258951663971,68.2258951663971,68.2258951663971,68.2258951663971,None,68.2258951663971,68.2258951663971,68.2258951663971,None,0.5361111111111111,-0.18518518518518517,1,0,0,tree2_5,0.007811784744262695,None,68.2258951663971,None,68.2258951663971,None,69.98703813552856,69.98703813552856,69.98703813552856,None,69.98703813552856,69.98703813552856,69.98703813552856,69.98703813552856,69.98703813552856,None,69.98703813552856,None,69.98703813552856,None,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
7.1,6.9,7.1,6.6,6.8,$rewardval2,,,0,0,0,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.024973154068,71.024973154068,71.024973154068,None,71.024973154068,71.024973154068,71.024973154068,71.024973154068,71.024973154068,None,71.024973154068,None,-0.012037037037037037,-0.19444444444444445,1,0,0,circle,0.012865543365478516,None,71.53000402450562,71.53000402450562,71.53000402450562,None,71.53000402450562,71.53000402450562,71.53000402450562,71.53000402450562,71.53000402450562,None,71.53000402450562,71.53000402450562,71.53000402450562,None,72.53915309906006,72.53915309906006,72.53915309906006,None,72.53915309906006,72.53915309906006,72.53915309906006,72.53915309906006,72.53915309906006,None,72.53915309906006,72.53915309906006,72.53915309906006,None,-0.4462962962962963,-0.24166666666666667,1,0,0,skipsq_2,0.009035587310791016,None,72.53915309906006,None,72.53915309906006,None,73.67802906036377,73.67802906036377,73.67802906036377,None,73.67802906036377,73.67802906036377,73.67802906036377,73.67802906036377,73.67802906036377,None,73.67802906036377,None,73.67802906036377,None,,,,,,,,,,,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.2,-0.6,0,0,0,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.71022510528564,None,74.71022510528564,None,74.71022510528564,74.71022510528564,74.71022510528564,74.71022510528564,74.71022510528564,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.21,-0.6,0,0,0,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.79322218894958,None,74.79322218894958,None,74.79322218894958,74.79322218894958,74.79322218894958,74.79322218894958,74.79322218894958,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.22,-0.6,0,0,0,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.88628911972046,None,74.88628911972046,None,74.88628911972046,74.88628911972046,74.88628911972046,74.88628911972046,74.88628911972046,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.23,-0.6,0,0,0,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97328805923462,None,74.97328805923462,None,74.97328805923462,74.97328805923462,74.97328805923462,74.97328805923462,74.97328805923462,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.24,-0.6,0,0,0,1,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.06218409538269,None,75.06218409538269,None,75.06218409538269,75.06218409538269,75.06218409538269,75.06218409538269,75.06218409538269,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.25,-0.6,0,0,0,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.19054317474365,None,75.19054317474365,None,75.19054317474365,75.19054317474365,75.19054317474365,75.19054317474365,75.19054317474365,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.26,-0.6,0,0,0,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.27649021148682,None,75.27649021148682,None,75.27649021148682,75.27649021148682,75.27649021148682,75.27649021148682,75.27649021148682,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.27,-0.6,0,0,0,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.36158514022827,None,75.36158514022827,None,75.36158514022827,75.36158514022827,75.36158514022827,75.36158514022827,75.36158514022827,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.28,-0.6,0,0,0,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.48993420600891,None,75.48993420600891,None,75.48993420600891,75.48993420600891,75.48993420600891,75.48993420600891,75.48993420600891,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.29,-0.6,0,0,0,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.57660222053528,None,75.57660222053528,None,75.57660222053528,75.57660222053528,75.57660222053528,75.57660222053528,75.57660222053528,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.3,-0.6,0,0,0,1,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.71242499351501,None,75.71242499351501,None,75.71242499351501,75.71242499351501,75.71242499351501,75.71242499351501,75.71242499351501,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.31,-0.6,0,0,0,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.75732111930847,None,75.75732111930847,None,75.75732111930847,75.75732111930847,75.75732111930847,75.75732111930847,75.75732111930847,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,$rewardval3,-0.32,-0.6,0,0,0,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.90136003494263,None,75.90136003494263,None,75.90136003494263,75.90136003494263,75.90136003494263,75.90136003494263,75.90136003494263,None,,001,2021_Aug_05_1813,untitled,2020.2.10,None,
