rewardval1,rewardval2,rewardval3,rewardval4,rewardval5,tree1_n,tree2_p,reward1.thisRepN,reward1.thisTrialN,reward1.thisN,reward1.thisIndex,pos1.thisRepN,pos1.thisTrialN,pos1.thisN,pos1.thisIndex,reward2.thisRepN,reward2.thisTrialN,reward2.thisN,reward2.thisIndex,pos2.thisRepN,pos2.thisTrialN,pos2.thisN,pos2.thisIndex,introtext.started,introtext.stopped,tree1_18.started,tree1_18.stopped,tree2_18.started,tree2_18.stopped,tree3_18.started,tree3_18.stopped,tree4_18.started,tree4_18.stopped,circle1.started,circle1.stopped,wait_7.started,wait_7.stopped,forward_11.started,forward_11.stopped,squaree_3.started,squaree_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,tree1_12.started,tree1_12.stopped,tree2_12.started,tree2_12.stopped,tree3_12.started,tree3_12.stopped,tree4_12.started,tree4_12.stopped,circle2.started,circle2.stopped,wait_3.started,wait_3.stopped,forward_2.started,forward_2.stopped,squaree_2.started,squaree_2.stopped,gcircle.started,gcircle.stopped,tree1_4.started,tree1_4.stopped,tree2_4.started,tree2_4.stopped,tree3_4.started,tree3_4.stopped,tree4_4.started,tree4_4.stopped,circle3.started,circle3.stopped,reward_2.started,reward_2.stopped,resp.started,resp.stopped,forward.started,forward.stopped,key_resp.keys,key_resp.started,key_resp.stopped,sol.x,sol.y,sol.leftButton,sol.midButton,sol.rightButton,sol.clicked_name,sol.started,sol.stopped,gcircle_2.started,gcircle_2.stopped,skipsq.started,skipsq.stopped,tree1_19.started,tree1_19.stopped,tree2_19.started,tree2_19.stopped,tree3_19.started,tree3_19.stopped,tree4_19.started,tree4_19.stopped,circle4.started,circle4.stopped,wait_8.started,wait_8.stopped,forward_12.started,forward_12.stopped,squaree_4.started,squaree_4.stopped,gcircle_3.started,gcircle_3.stopped,reward_7.started,reward_7.stopped,gcircle_4.started,gcircle_4.stopped,tree1_6.started,tree1_6.stopped,tree2_6.started,tree2_6.stopped,tree3_6.started,tree3_6.stopped,tree4_6.started,tree4_6.stopped,circle5.started,circle5.stopped,tree1_20.started,tree1_20.stopped,tree2_20.started,tree2_20.stopped,tree3_20.started,tree3_20.stopped,tree4_20.started,tree4_20.stopped,circle.started,circle.stopped,forward_13.started,forward_13.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_4.started,mouse_4.stopped,tree1_13.started,tree1_13.stopped,tree2_13.started,tree2_13.stopped,tree3_13.started,tree3_13.stopped,tree4_13.started,tree4_13.stopped,circle6.started,circle6.stopped,wait.started,wait.stopped,forward_3.started,forward_3.stopped,tree1_5.started,tree1_5.stopped,tree2_5.started,tree2_5.stopped,tree3_5.started,tree3_5.stopped,tree4_5.started,tree4_5.stopped,circle_5.started,circle_5.stopped,reward_3.started,reward_3.stopped,forward_7.started,forward_7.stopped,sol_2.x,sol_2.y,sol_2.leftButton,sol_2.midButton,sol_2.rightButton,sol_2.clicked_name,sol_2.started,sol_2.stopped,skipsq_2.started,skipsq_2.stopped,gcircle_5.started,gcircle_5.stopped,tree1_21.started,tree1_21.stopped,tree2_21.started,tree2_21.stopped,tree3_21.started,tree3_21.stopped,tree4_21.started,tree4_21.stopped,circle_6.started,circle_6.stopped,reward_9.started,reward_9.stopped,forward_15.started,forward_15.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,-0.6,-0.1,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.628439903259277,None,24.628439903259277,None,24.628439903259277,24.628439903259277,24.628439903259277,24.628439903259277,24.628439903259277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.11,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.708725929260254,None,24.708725929260254,None,24.708725929260254,24.708725929260254,24.708725929260254,24.708725929260254,24.708725929260254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.12,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.828238010406494,None,24.828238010406494,None,24.828238010406494,24.828238010406494,24.828238010406494,24.828238010406494,24.828238010406494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.13,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.910107135772705,None,24.910107135772705,None,24.910107135772705,24.910107135772705,24.910107135772705,24.910107135772705,24.910107135772705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.14,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.02849006652832,None,25.02849006652832,None,25.02849006652832,25.02849006652832,25.02849006652832,25.02849006652832,25.02849006652832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.15,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1097469329834,None,25.1097469329834,None,25.1097469329834,25.1097469329834,25.1097469329834,25.1097469329834,25.1097469329834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.16,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.228995084762573,None,25.228995084762573,None,25.228995084762573,25.228995084762573,25.228995084762573,25.228995084762573,25.228995084762573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.17,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.31597113609314,None,25.31597113609314,None,25.31597113609314,25.31597113609314,25.31597113609314,25.31597113609314,25.31597113609314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.18,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.394357919692993,None,25.394357919692993,None,25.394357919692993,25.394357919692993,25.394357919692993,25.394357919692993,25.394357919692993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.19,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.51067805290222,None,25.51067805290222,None,25.51067805290222,25.51067805290222,25.51067805290222,25.51067805290222,25.51067805290222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
,,,,,-0.6,-0.2,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.641566038131714,None,25.641566038131714,None,25.641566038131714,25.641566038131714,25.641566038131714,25.641566038131714,25.641566038131714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
7.5,7.3,7.6,7.1,7.4,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.804506063461304,25.804506063461304,25.804506063461304,None,25.804506063461304,25.804506063461304,25.804506063461304,25.804506063461304,25.804506063461304,None,25.804506063461304,None,0.027777777777777776,-0.21851851851851853,1,0,0,circle,0.0004024505615234375,None,26.49506902694702,26.49506902694702,26.49506902694702,None,26.49506902694702,26.49506902694702,26.49506902694702,26.49506902694702,26.49506902694702,None,26.49506902694702,26.49506902694702,26.49506902694702,None,27.528276920318604,27.528276920318604,27.528276920318604,None,27.528276920318604,27.528276920318604,27.528276920318604,27.528276920318604,27.528276920318604,None,27.528276920318604,27.528276920318604,27.528276920318604,None,0.4703703703703704,-0.20277777777777778,1,0,0,tree2_5,0.003302335739135742,None,27.528276920318604,None,27.528276920318604,None,29.618523120880127,29.618523120880127,29.618523120880127,None,29.618523120880127,29.618523120880127,29.618523120880127,29.618523120880127,29.618523120880127,None,29.618523120880127,None,29.618523120880127,None,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
7.1,6.9,7.1,6.6,6.8,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.624764919281006,30.624764919281006,30.624764919281006,None,30.624764919281006,30.624764919281006,30.624764919281006,30.624764919281006,30.624764919281006,None,30.624764919281006,None,0.028703703703703703,-0.18333333333333332,1,0,0,circle,0.011223554611206055,None,30.85066294670105,30.85066294670105,30.85066294670105,None,30.85066294670105,30.85066294670105,30.85066294670105,30.85066294670105,30.85066294670105,None,30.85066294670105,30.85066294670105,30.85066294670105,None,31.872997045516968,31.872997045516968,31.872997045516968,None,31.872997045516968,31.872997045516968,31.872997045516968,31.872997045516968,31.872997045516968,None,31.872997045516968,31.872997045516968,31.872997045516968,None,0.4722222222222222,-0.18981481481481483,1,0,0,tree2_5,0.0006346702575683594,None,31.872997045516968,None,31.872997045516968,None,33.07314491271973,33.07314491271973,33.07314491271973,None,33.07314491271973,33.07314491271973,33.07314491271973,33.07314491271973,33.07314491271973,None,33.07314491271973,None,33.07314491271973,None,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
6.2,6.2,6.8,6.1,6.1,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.07740306854248,34.07740306854248,34.07740306854248,None,34.07740306854248,34.07740306854248,34.07740306854248,34.07740306854248,34.07740306854248,None,34.07740306854248,None,0.005555555555555556,-0.1962962962962963,1,0,0,circle,0.012589454650878906,None,34.2785210609436,34.2785210609436,34.2785210609436,None,34.2785210609436,34.2785210609436,34.2785210609436,34.2785210609436,34.2785210609436,None,34.2785210609436,34.2785210609436,34.2785210609436,None,35.300612926483154,35.300612926483154,35.300612926483154,None,35.300612926483154,35.300612926483154,35.300612926483154,35.300612926483154,35.300612926483154,None,35.300612926483154,35.300612926483154,35.300612926483154,None,-0.5212962962962963,-0.20277777777777778,1,0,0,skipsq_2,0.0022726058959960938,None,35.300612926483154,None,35.300612926483154,None,36.52127003669739,36.52127003669739,36.52127003669739,None,36.52127003669739,36.52127003669739,36.52127003669739,36.52127003669739,36.52127003669739,None,36.52127003669739,None,36.52127003669739,None,,001,2021_Jul_27_1914,untitled,2020.2.10,None,
